Country,Day,Month,Year,Sector,Site,Station,Reef.zone,benthic_name,benthic_code,mean_cover,sd,se,level,level1_code,level2_code,X..samples,Organization,Period,Source,benthic_name2
Tanzania,,,2017,,Songosongo,Ruvula,,,RUB,6.82,21.36,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Ruvula,,,SND,5.23,9.45,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Ruvula,,,SGR,0,0,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Ruvula,,,DSC,0.23,1.07,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Ruvula,,,RDC,3.41,13.04,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Ruvula,,,UNID,0.68,2.34,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,HC,29.2,27.81,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,SC,0,0,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,INV,12.4,20.48,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,AMAC,16.81,28.06,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,AHAL,0,0,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,ACOR,1.18,3.76,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,ATRF,21.59,28.31,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,BS,3.53,13.32,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,RUB,0,0,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,SND,5.29,15.96,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,SGR,0,0,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,DSC,0,0,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,RDC,9.41,24.8,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Songosongo,Songosongo,,,UNID,0.59,2.43,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Acanthastrea,aca,0.3,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Acropora,acr,8.36,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Algae-coralline,ACOR,0.76,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Algae-macro/fleshy,AMAC,9.26,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Algae-turf,ATRF,5.04,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Dead Standing coral,DC,3.26,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Echinopora,epo,6.88,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Favites,fts,0.36,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Galaxea,gal,12.54,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Goniastrea,gon,0.2,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Hydnopohora,hyd,0.82,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Inverts-other,INV,0.44,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Millepora,cme,0.5,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Oxypora,oxy,0.4,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Platygyra,pla,4.58,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Pocillopora,poc,0.48,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Porites branching,porB,17.58,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Porites massive,porM,8.02,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Recent Dead Coral,RDC,15.98,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Rubble,RUB,0.6,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Sand,SND,1.6,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Sinularia,Sin,0.7,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Soft coral,SC,0.54,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Dambwe W,,Sponge,Spog,0.8,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Acropora,acr,0.36,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Algae-coralline,ACOR,0.58,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Algae-macro/fleshy,AMAC,47.08,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Algae-turf,ATRF,7.52,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Astreopora,ast,0.22,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Bare substrate,BS,3.42,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Dead Standing coral,DC,0.18,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Echinopora,epo,1.2,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Favia,fav,0.5,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Favites,fts,0.96,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Hydnopohora,hyd,0.88,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Inverts-other,INV,1.42,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Millepora,cme,5.1,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Montastrea,mon,0.2,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Platygyra,pla,0.36,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Pocillopora,poc,0.14,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Porites massive,porM,6.88,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Rubble,RUB,5.74,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Sand,SND,0.3,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Seagrass,SGR,15.12,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Soft coral,SC,0.28,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Funguni,,Sponge,Spog,1.56,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Acropora,acr,5.96,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Algae-coralline,ACOR,4.86,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Algae-turf,ATRF,6.38,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Bare substrate,BS,2.3,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Dead Standing coral,DC,10.42,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Echinopora,epo,4.46,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Galaxea,gal,4.6,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Gardineroseris,gar,0.92,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Goniastrea,gon,1.74,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Hydnopohora,hyd,0.52,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Leptoria,leo,0.38,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Montipora,mtp,10.34,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Pavona,pav,0.6,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Platygyra,pla,2.22,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Porites branching,porB,8.86,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Porites massive,porM,14.8,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Recent Dead Coral,RDC,4.9,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Rubble,RUB,7.72,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Sand,SND,0.36,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Sinularia,Sin,1.56,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Soft coral,SC,4.42,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Kitanga,,Sponge,Spog,1.68,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Acanthastrea,aca,0.3,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Acropora,acr,0.8,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Algae-coralline,ACOR,3,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Algae-macro/fleshy,AMAC,8.4,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Algae-turf,ATRF,1.76,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Dead Standing coral,DC,15.3,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Echinophyllia,eph,0.22,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Echinopora,epo,5.86,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Favia,fav,0.24,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Fungia,fun,3.3,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Galaxea,gal,17.04,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Goniastrea,gon,0.96,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Hydnopohora,hyd,5.28,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Inverts-other,INV,3.42,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Lobophyllia,lob,2.16,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Merulina,mer,2.1,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Millepora,cme,0.82,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Oxypora,oxy,0.18,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Pavona,pav,0.92,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Platygyra,pla,1.16,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Porites branching,porB,2.78,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Porites massive,porM,1.34,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Psammocora,psa,0.4,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Recent Dead Coral,RDC,6.66,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Rubble,RUB,10.66,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Sand,SND,1.82,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Sinularia,Sin,2.02,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Makome,,Soft coral,SC,1.1,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Acropora,acr,3.58,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Algae-macro/fleshy,AMAC,10.12,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Bare substrate,BS,15.7,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Dead Standing coral,DC,1.38,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Favia,fav,0.68,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Favites,fts,0.46,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Galaxea,gal,0.94,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Goniastrea,gon,0.44,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Hydnopohora,hyd,1.16,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Leptoria,leo,0.8,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Millepora,cme,3.48,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Pachyseris,pac,0.5,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Platygyra,pla,2.42,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Pocillopora,poc,0.26,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Porites massive,porM,8.86,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Recent Dead Coral,RDC,4.66,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Rubble,RUB,15.28,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Sand,SND,0.76,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Sinularia,Sin,0.38,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Soft coral,SC,27.34,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe North,,Sponge,Spog,0.8,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Acropora,acr,6.62,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Algae-coralline,ACOR,8.02,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Algae-macro/fleshy,AMAC,0.66,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Algae-turf,ATRF,2.02,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Astreopora,ast,0.78,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Bare substrate,BS,7.4,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Dead Standing coral,DC,2.72,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Echinopora,epo,9.72,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Favia,fav,1.1,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Galaxea,gal,2.88,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Leptoria,leo,0.58,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Merulina,mer,0.5,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Millepora,cme,0.62,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Montastrea,mon,0.4,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Montipora,mtp,0.76,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Oxypora,oxy,0.8,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Pavona,pav,0.6,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Platygyra,pla,2.04,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Pocillopora,poc,1.46,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Porites branching,porB,1.16,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Porites massive,porM,5.1,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Recent Dead Coral,RDC,14.72,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Rubble,RUB,14.5,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Sand,SND,0.6,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Sinularia,Sin,9.4,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Soft coral,SC,2.68,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Sponge,Spog,0.24,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Stylophora,sty,1.64,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Maziwe south,,Symphillia,sym,0.28,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Acropora,acr,6.875,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Algae-macro/fleshy,AMAC,2.125,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Algae-turf,ATRF,4.95,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Bare substrate,BS,1.75,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Dead Standing coral,DC,10.075,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Echinopora,epo,0.45,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Hydnopohora,hyd,1.3,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Inverts-other,INV,5.575,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Millepora,cme,2.625,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Montipora,mtp,0.1,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Platygyra,pla,4.1,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Pocillopora,poc,0.5,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Porites branching,porB,2.75,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Porites massive,porM,34.075,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Rubble,RUB,11.85,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Sand,SND,4.125,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Seagrass,SGR,1.25,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Sinularia,Sin,0.45,,,,,,,Tanzania Field,Post,New,
Tanzania,,,2017,,Tanga,Taa,,Soft coral,SC,5.075,,,,,,,Tanzania Field,Post,New,
Tanzania,,,1998,NA,Tanga,Dambwe,NA,Coral,HC,27,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,1998,NA,Tanga,Dambwe,NA,Recent Dead Coral,RDC,1,NA,NA,1,RDC,NA,,,Pre,GCRMN,
Tanzania,,,1999,NA,Tanga,Dambwe,NA,Coral,HC,40,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,1999,NA,Tanga,Dambwe,NA,Recent Dead Coral,RDC,3,NA,NA,1,RDC,NA,,,Pre,GCRMN,
Tanzania,,,2000,NA,Tanga,Dambwe,NA,Coral,HC,71,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,2000,NA,Tanga,Dambwe,NA,Recent Dead Coral,RDC,2,NA,NA,1,RDC,NA,,,Pre,GCRMN,
Tanzania,,,2001,NA,Tanga,Dambwe,NA,Coral,HC,52,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,2001,NA,Tanga,Dambwe,NA,Recent Dead Coral,RDC,2,NA,NA,1,RDC,NA,,,Pre,GCRMN,
Tanzania,,,2010,NA,Tanga,Dambwe,NA,Algae-macro/fleshy,AMAC,10.16666667,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Tanzania,,,2010,NA,Tanga,Dambwe,NA,Coral,HC,47.83333333,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,1996,NA,Tanga,Makome,NA,Algae-macro/fleshy,AMAC,28,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Tanzania,,,2000,NA,Tanga,Makome,NA,Coral,HC,50,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,2000,NA,Tanga,Makome,NA,Recent Dead Coral,RDC,1,NA,NA,1,RDC,NA,,,Pre,GCRMN,
Tanzania,,,2004,NA,Tanga,Makome,NA,Algae-macro/fleshy,AMAC,14,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Tanzania,,,2007,NA,Tanga,Makome,NA,Algae-coralline,ACOR,2,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Tanzania,,,2007,NA,Tanga,Makome,NA,Algae-macro/fleshy,AMAC,17,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Tanzania,,,2007,NA,Tanga,Makome,NA,Dead Standing coral,DC,25,NA,NA,1,DC,NA,,,Pre,GCRMN,
Tanzania,,,2007,NA,Tanga,Makome,NA,Coral,HC,39,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,2007,NA,Tanga,Makome,NA,Recent Dead Coral,RDC,0,NA,NA,1,RDC,NA,,,Pre,GCRMN,
Tanzania,,,2007,NA,Tanga,Makome,NA,Rubble,RUB,11,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Tanzania,,,2007,NA,Tanga,Makome,NA,Soft coral,SC,0,NA,NA,1,SC,NA,,,Pre,GCRMN,
Tanzania,,,2007,NA,Tanga,Makome,NA,Seagrass,SGR,0,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Tanzania,,,2007,NA,Tanga,Makome,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Makome,NA,Algae-coralline,ACOR,3,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Makome,NA,Algae-macro/fleshy,AMAC,26,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Makome,NA,Bare substrate,BS,1,NA,NA,1,BS,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Makome,NA,Dead Standing coral,DC,18,NA,NA,1,DC,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Makome,NA,Coral,HC,41,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Makome,NA,Recent Dead Coral,RDC,0,NA,NA,1,RDC,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Makome,NA,Rubble,RUB,7,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Makome,NA,Soft coral,SC,0,NA,NA,1,SC,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Makome,NA,Seagrass,SGR,0,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Makome,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,,,Pre,GCRMN,
Tanzania,,,2010,NA,Tanga,Makome,NA,Algae-macro/fleshy,AMAC,38,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Tanzania,,,2010,NA,Tanga,Makome,NA,Coral,HC,26.375,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,1999,NA,Tanga,Maziwe,NA,Coral,HC,20,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,1999,NA,Tanga,Maziwe,NA,Recent Dead Coral,RDC,2,NA,NA,1,RDC,NA,,,Pre,GCRMN,
Tanzania,,,2000,NA,Tanga,Maziwe,NA,Coral,HC,64,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,2000,NA,Tanga,Maziwe,NA,Recent Dead Coral,RDC,1,NA,NA,1,RDC,NA,,,Pre,GCRMN,
Tanzania,,,2001,NA,Tanga,Maziwe,NA,Coral,HC,40,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,2001,NA,Tanga,Maziwe,NA,Recent Dead Coral,RDC,1,NA,NA,1,RDC,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Maziwe,NA,Algae-macro/fleshy,AMAC,0,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Maziwe,NA,Bare substrate,BS,6,NA,NA,1,BS,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Maziwe,NA,Dead Standing coral,DC,0,NA,NA,1,DC,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Maziwe,NA,Coral,HC,6,NA,NA,1,HC,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Maziwe,NA,Recent Dead Coral,RDC,2,NA,NA,1,RDC,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Maziwe,NA,Rubble,RUB,12,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Tanzania,,,2008,NA,Tanga,Maziwe,NA,Soft coral,SC,12,NA,NA,1,SC,NA,,,Pre,GCRMN,
